106.71,87.14,0.44,35.86,0.36,23.71,0.72,45.14,24.0,4.29,4.43,13.14,20.57,110.14,91.14,0.47,24.29,0.37,22.86,0.69,47.86,20.0,7.29,7.43,11.0,19.57,103.57,86.14,0.44,25.86,0.36,23.0,0.75,39.86,22.43,7.43,4.0,10.71,24.43,108.0,81.29,0.47,27.43,0.36,29.86,0.75,47.0,23.43,5.43,4.43,13.57,20.57,1
104.43,82.14,0.48,18.86,0.39,23.0,0.83,45.86,21.14,7.57,4.43,15.43,22.86,96.29,80.43,0.42,30.86,0.32,23.71,0.76,36.86,19.29,8.57,4.57,14.43,21.57,103.43,86.0,0.46,28.43,0.37,22.14,0.63,45.43,22.14,8.0,5.43,16.57,22.57,106.0,87.29,0.46,25.71,0.35,21.86,0.75,44.29,21.71,7.29,5.29,14.57,21.71,1
104.43,83.57,0.46,33.14,0.37,18.71,0.8,45.43,23.43,5.86,4.14,12.57,21.0,96.71,84.14,0.41,30.43,0.35,23.43,0.7,45.29,22.0,7.57,3.14,12.43,20.29,95.0,80.0,0.44,24.71,0.29,23.14,0.8,44.29,19.14,7.86,6.14,14.14,20.14,93.14,82.0,0.42,23.29,0.3,21.86,0.75,41.86,19.86,7.14,3.29,13.71,20.29,1
105.0,85.86,0.46,29.0,0.43,20.57,0.68,46.86,22.86,6.43,4.14,14.0,18.71,102.86,84.43,0.46,28.0,0.35,18.57,0.79,42.29,24.14,7.29,5.71,13.71,19.57,103.43,88.0,0.44,33.29,0.36,19.43,0.75,44.86,20.29,7.0,4.71,14.0,17.14,112.71,86.14,0.51,28.0,0.39,18.86,0.78,42.29,24.0,7.14,5.14,12.0,18.86,-1
96.43,83.14,0.46,20.43,0.41,16.86,0.7,40.71,20.29,8.29,5.14,15.14,19.29,102.43,81.43,0.47,30.0,0.39,20.14,0.74,42.86,21.86,8.57,3.57,15.0,18.86,111.43,89.43,0.47,25.71,0.39,21.86,0.75,43.29,24.43,8.0,4.0,14.29,18.57,115.0,90.0,0.49,30.14,0.38,19.57,0.79,43.14,27.57,10.14,6.29,13.57,20.29,1
109.57,80.57,0.49,33.0,0.39,23.29,0.75,40.14,24.14,8.29,3.86,13.14,17.14,103.14,87.14,0.46,31.43,0.37,16.71,0.73,44.86,27.29,7.71,4.43,14.43,20.43,102.14,87.57,0.46,29.71,0.37,15.57,0.71,40.29,22.57,9.57,4.0,15.86,20.0,107.0,84.43,0.48,29.29,0.33,21.57,0.79,44.86,23.43,8.14,6.29,17.71,20.14,1
105.0,83.43,0.47,26.14,0.33,20.43,0.86,44.0,22.71,8.29,4.86,14.57,21.0,97.71,83.71,0.43,28.29,0.34,22.14,0.72,41.57,20.0,7.14,5.0,15.71,19.43,97.57,76.0,0.47,23.14,0.42,18.86,0.82,33.57,22.29,7.14,4.14,15.57,21.29,105.86,77.43,0.5,25.14,0.43,24.71,0.78,39.86,20.57,9.0,4.14,13.57,18.0,1
102.86,90.43,0.43,24.71,0.27,24.57,0.72,48.43,19.29,6.43,4.86,15.57,20.14,112.57,91.29,0.46,29.86,0.36,24.0,0.72,47.43,22.14,8.14,5.14,13.57,22.14,107.14,81.86,0.48,33.0,0.36,20.71,0.78,41.43,22.43,8.57,4.86,15.29,21.0,99.86,84.14,0.45,27.14,0.33,20.14,0.79,40.86,22.0,8.71,4.29,15.43,19.29,-1
107.14,81.57,0.47,31.86,0.4,23.29,0.75,43.29,25.14,6.29,6.14,12.86,18.43,101.0,87.29,0.44,26.57,0.38,18.71,0.72,43.29,21.86,7.86,3.57,11.71,18.43,101.86,87.0,0.44,33.0,0.34,18.57,0.78,44.14,21.57,7.29,4.71,14.57,17.43,110.71,85.14,0.49,28.71,0.39,20.71,0.78,43.14,23.86,6.57,4.57,13.14,18.43,1
114.43,84.43,0.5,29.43,0.39,23.14,0.79,40.86,26.71,8.0,4.0,16.14,19.57,113.71,90.29,0.47,29.86,0.38,21.86,0.8,42.29,25.57,10.29,3.57,15.0,21.43,101.29,81.86,0.48,22.29,0.33,24.14,0.69,38.29,20.14,9.86,5.14,12.14,21.14,102.14,81.57,0.46,26.14,0.39,21.0,0.78,45.29,21.86,6.43,3.86,17.43,20.14,1
110.14,84.57,0.49,28.43,0.41,19.86,0.8,41.71,22.57,8.0,4.0,13.71,17.14,104.57,86.71,0.47,31.86,0.35,16.43,0.75,41.0,21.71,6.29,4.71,15.86,18.43,98.29,90.57,0.4,30.43,0.35,22.57,0.64,44.71,19.86,9.86,3.71,12.86,21.57,105.57,79.71,0.48,31.71,0.37,23.71,0.71,44.86,25.14,7.0,5.86,15.14,20.86,-1
103.71,85.43,0.47,28.86,0.34,21.86,0.67,41.57,21.86,9.14,6.29,15.29,18.86,111.29,89.86,0.48,24.29,0.4,19.57,0.82,46.71,27.29,9.29,5.14,15.14,19.57,98.0,83.0,0.45,30.0,0.34,18.71,0.75,40.0,22.43,7.57,5.86,15.29,20.71,106.43,84.43,0.45,29.14,0.4,23.43,0.85,45.71,22.71,8.43,5.14,14.29,19.29,-1
101.57,82.71,0.45,32.14,0.37,18.71,0.81,41.43,19.43,6.14,3.14,16.29,19.86,108.43,84.29,0.47,24.14,0.38,23.57,0.82,42.0,22.0,9.14,4.57,13.43,19.14,100.71,85.71,0.43,22.0,0.33,25.71,0.81,46.0,16.0,6.57,5.71,12.86,18.86,101.57,88.29,0.45,22.71,0.35,18.71,0.76,44.57,21.43,7.14,6.29,12.29,20.57,-1
103.43,87.0,0.45,33.0,0.38,16.86,0.74,41.43,25.71,8.71,4.0,10.57,18.57,104.43,83.29,0.48,28.71,0.35,19.14,0.81,45.57,23.0,5.0,4.0,12.43,15.0,105.57,83.0,0.46,30.57,0.41,21.43,0.81,38.14,23.57,10.43,4.86,14.0,20.57,105.71,80.43,0.49,23.71,0.34,24.57,0.74,43.57,20.14,8.57,5.29,15.14,20.14,1
118.71,85.43,0.48,43.86,0.39,25.71,0.74,44.14,26.57,10.29,4.14,14.0,18.14,106.43,84.0,0.49,28.57,0.34,19.71,0.75,40.0,24.71,7.86,4.29,16.14,19.86,106.86,83.57,0.46,24.71,0.4,27.29,0.75,43.0,22.43,6.0,3.57,13.43,19.43,109.29,85.14,0.48,31.71,0.4,18.71,0.79,40.14,22.86,6.0,3.86,13.71,22.57,1
107.14,88.14,0.45,23.57,0.34,26.14,0.74,45.71,22.0,9.0,3.14,10.29,17.14,106.14,81.86,0.48,31.57,0.41,18.57,0.75,41.29,25.86,4.86,4.0,14.14,22.43,100.29,85.86,0.46,23.71,0.39,17.29,0.72,38.29,22.0,9.57,4.57,13.14,20.29,108.43,79.29,0.51,30.29,0.4,20.86,0.73,40.71,26.71,7.57,4.86,14.86,16.86,1
110.29,80.0,0.51,33.71,0.41,20.57,0.74,38.14,25.71,7.71,3.57,12.86,16.86,103.29,85.57,0.46,31.57,0.39,16.57,0.75,42.29,26.86,7.86,3.57,13.71,19.14,106.14,90.0,0.46,30.29,0.39,19.0,0.66,46.0,22.57,7.86,5.0,15.86,22.14,108.14,89.57,0.47,25.57,0.37,19.71,0.73,45.29,23.0,6.71,5.71,14.86,20.14,1
106.86,86.57,0.43,37.0,0.34,26.14,0.74,46.57,24.0,4.29,4.86,13.14,20.14,108.57,92.43,0.46,23.57,0.35,22.14,0.69,47.86,20.43,7.29,7.43,10.43,21.29,100.29,86.43,0.46,22.43,0.35,15.57,0.82,42.43,25.71,5.43,4.14,16.43,18.57,109.43,85.71,0.49,30.86,0.37,18.86,0.75,39.43,28.0,9.14,6.14,12.14,18.14,-1
102.43,82.29,0.45,29.29,0.37,20.86,0.8,35.71,24.71,8.29,2.57,14.57,17.43,111.86,82.29,0.52,33.57,0.43,16.0,0.81,41.29,30.0,7.14,5.0,17.0,21.43,100.57,83.0,0.45,29.29,0.34,22.0,0.72,39.43,21.14,7.43,2.57,14.14,21.0,102.86,84.14,0.47,27.0,0.35,19.43,0.77,43.86,25.57,7.71,5.14,15.29,20.0,-1
120.0,85.71,0.53,30.29,0.42,19.86,0.84,43.57,32.29,9.14,8.14,15.0,19.57,102.57,89.14,0.43,28.0,0.35,21.29,0.78,39.14,22.86,8.86,3.43,13.86,17.86,99.86,85.14,0.45,30.0,0.36,17.57,0.74,41.14,21.71,7.14,3.71,11.43,18.86,103.29,78.29,0.47,26.71,0.37,24.86,0.82,44.14,22.57,7.71,5.14,13.71,20.14,1
104.14,83.71,0.48,25.71,0.33,19.29,0.82,44.71,22.71,8.57,5.29,14.57,21.43,94.0,82.29,0.42,28.0,0.34,21.57,0.74,40.71,18.86,7.14,4.14,16.43,19.43,97.0,80.86,0.45,28.71,0.37,19.57,0.75,39.43,21.86,8.0,5.29,14.29,19.71,103.14,84.14,0.44,28.29,0.4,22.29,0.82,44.86,22.71,8.0,5.43,13.86,18.29,1
117.14,90.57,0.5,33.14,0.38,18.57,0.76,43.0,25.86,7.14,5.14,11.71,21.86,106.86,84.29,0.46,24.43,0.42,26.57,0.77,39.71,23.43,7.0,3.43,12.57,17.86,105.14,83.29,0.47,33.0,0.36,22.0,0.72,46.0,23.0,6.14,4.0,16.0,20.86,104.14,84.86,0.45,31.14,0.36,21.29,0.78,41.0,21.0,7.71,3.0,13.43,21.43,1
118.29,86.14,0.48,43.86,0.39,24.43,0.73,44.0,27.43,9.29,4.29,13.29,18.0,106.43,85.14,0.48,28.71,0.32,21.0,0.75,42.14,23.43,7.14,4.29,15.14,19.14,93.86,81.14,0.43,25.0,0.29,22.0,0.78,44.57,19.43,7.14,5.86,13.86,19.43,93.71,83.14,0.43,21.86,0.32,21.0,0.75,43.14,19.71,7.29,3.0,12.43,19.71,1
108.43,85.43,0.49,29.14,0.4,16.86,0.79,41.86,22.43,8.14,4.57,13.29,17.57,104.0,87.71,0.46,31.71,0.37,17.0,0.73,42.43,23.0,5.71,5.0,15.14,17.29,101.29,84.0,0.45,30.0,0.35,20.86,0.74,40.71,21.29,7.43,2.71,13.57,21.29,102.0,83.0,0.46,28.29,0.37,20.57,0.76,43.29,26.29,7.0,5.43,14.71,18.86,-1
111.71,81.57,0.51,30.86,0.43,21.29,0.74,40.14,27.14,6.57,6.43,12.57,19.14,105.29,88.57,0.45,26.0,0.38,19.71,0.74,43.43,21.86,7.71,2.71,11.71,17.86,105.43,84.71,0.46,29.86,0.38,20.0,0.82,39.71,24.29,10.14,4.57,14.43,20.0,105.29,82.14,0.49,23.14,0.34,24.0,0.71,43.71,20.57,9.29,5.0,14.86,19.43,-1
116.43,85.71,0.5,31.29,0.37,25.0,0.74,46.14,27.29,8.71,5.43,15.43,17.57,103.0,85.43,0.47,29.57,0.35,17.71,0.66,38.71,24.0,7.86,3.86,16.57,21.29,113.71,86.57,0.51,30.86,0.43,19.0,0.65,41.71,28.29,4.71,4.14,13.71,19.43,118.43,93.29,0.48,34.29,0.34,21.43,0.79,44.86,25.86,8.29,4.71,10.14,18.29,1
107.57,88.57,0.44,28.0,0.29,27.14,0.81,52.14,25.0,7.14,6.14,15.29,22.86,106.14,87.86,0.43,28.14,0.37,27.14,0.72,42.29,21.43,8.86,5.14,12.29,23.0,99.14,90.29,0.4,30.29,0.36,24.0,0.66,45.86,21.29,9.14,3.57,12.43,20.0,104.57,80.71,0.48,32.29,0.37,21.43,0.7,44.43,23.86,7.57,5.86,14.43,21.71,-1
105.14,78.14,0.49,21.14,0.36,27.43,0.78,38.57,21.14,8.57,7.29,11.57,21.29,100.43,78.57,0.45,26.86,0.39,24.57,0.79,39.71,20.71,5.86,1.57,14.14,22.29,99.71,90.86,0.43,28.14,0.33,17.71,0.69,46.57,20.14,4.43,3.43,13.86,21.14,112.71,89.43,0.47,33.14,0.36,22.43,0.79,46.86,25.57,7.71,6.57,11.14,16.43,-1
104.86,90.57,0.42,24.14,0.3,27.86,0.76,48.0,20.29,7.0,5.43,12.86,18.43,108.0,88.57,0.47,27.43,0.31,20.43,0.8,45.0,22.43,6.43,6.86,13.71,24.0,100.71,78.71,0.47,32.57,0.4,18.43,0.73,38.29,22.86,7.71,5.43,13.0,18.86,100.14,81.0,0.46,25.0,0.38,21.57,0.77,42.29,22.29,8.0,3.29,13.29,17.57,-1
101.29,86.57,0.45,28.71,0.32,21.71,0.67,43.86,20.86,7.71,6.14,15.29,18.57,112.29,91.0,0.47,26.29,0.41,20.57,0.82,48.0,27.14,9.71,5.71,13.0,19.29,103.57,84.43,0.44,22.43,0.34,26.71,0.8,44.43,16.14,6.43,5.86,12.0,19.0,102.86,86.43,0.46,25.0,0.38,19.86,0.75,43.57,21.29,6.43,5.71,12.57,20.43,-1
92.29,78.43,0.44,25.29,0.31,20.0,0.78,39.86,20.71,6.86,4.57,15.14,24.86,100.71,78.57,0.46,27.57,0.39,25.43,0.74,39.71,20.29,8.0,4.57,11.57,19.43,103.57,88.0,0.45,31.43,0.38,15.86,0.74,39.14,22.29,9.14,3.57,15.14,19.43,108.71,84.0,0.49,30.43,0.35,19.14,0.78,42.86,25.14,7.86,5.86,17.14,20.14,1
106.43,87.43,0.47,23.29,0.36,22.57,0.74,45.29,23.0,9.43,4.0,10.57,17.43,103.0,81.29,0.47,31.0,0.43,17.14,0.78,41.0,25.29,4.86,3.71,14.14,21.0,107.14,87.57,0.47,25.71,0.36,21.14,0.76,43.43,23.57,7.29,3.86,14.14,18.0,113.0,89.71,0.48,29.71,0.39,19.29,0.79,42.57,26.86,10.43,5.29,12.14,20.0,-1
105.29,85.0,0.49,17.14,0.39,21.0,0.8,45.57,21.29,7.0,4.71,14.29,21.43,99.71,83.57,0.43,31.29,0.32,22.86,0.77,39.14,19.86,7.71,5.0,13.71,21.0,101.71,93.71,0.4,32.0,0.37,23.71,0.64,48.57,21.86,9.57,3.86,13.86,19.86,106.43,84.0,0.48,33.86,0.35,20.29,0.7,45.29,25.57,8.57,5.43,15.29,22.0,1
105.29,81.86,0.48,27.57,0.4,18.43,0.89,43.14,25.29,6.14,5.57,12.71,16.43,98.43,82.29,0.46,29.43,0.39,16.43,0.7,38.0,21.14,7.14,2.43,13.29,19.29,97.57,83.86,0.44,29.86,0.36,17.14,0.73,38.0,21.57,7.29,2.71,11.43,17.86,105.14,78.71,0.49,26.29,0.38,21.57,0.82,44.43,24.57,8.0,5.0,13.86,20.57,1
92.57,78.0,0.44,24.71,0.35,20.43,0.75,38.57,20.14,7.57,4.57,15.71,24.71,100.57,76.57,0.46,28.0,0.4,25.43,0.8,39.0,20.86,8.43,5.0,12.86,20.14,100.57,82.14,0.45,32.71,0.35,18.71,0.79,42.29,19.71,7.43,3.43,14.14,19.57,99.57,82.71,0.45,28.14,0.32,19.86,0.84,43.14,19.29,6.86,2.86,12.57,17.86,-1
119.86,87.86,0.49,45.43,0.4,22.14,0.73,43.57,27.29,10.86,4.14,12.43,16.43,103.57,87.43,0.47,28.14,0.31,16.86,0.71,42.57,22.57,7.0,4.43,15.86,17.29,103.29,82.71,0.48,23.57,0.33,24.86,0.71,37.0,19.57,10.43,4.86,11.57,21.14,106.14,81.57,0.48,25.57,0.42,21.57,0.77,45.0,23.57,6.0,4.14,17.86,20.29,1
110.57,80.57,0.5,34.0,0.42,20.29,0.75,39.0,27.29,8.0,4.0,13.43,16.43,103.71,87.57,0.46,30.71,0.38,16.29,0.74,43.29,27.86,8.14,3.71,13.57,19.0,105.43,85.29,0.46,29.71,0.39,19.14,0.83,42.0,24.0,10.14,4.0,14.29,20.14,102.0,82.43,0.47,22.29,0.32,23.86,0.73,43.0,19.57,9.57,5.43,14.29,19.0,1
97.71,79.71,0.44,32.57,0.39,18.43,0.8,39.43,19.71,5.86,2.57,15.0,18.86,105.14,81.57,0.48,24.86,0.36,21.86,0.81,41.0,21.14,7.86,4.29,12.71,18.57,97.57,81.29,0.44,28.0,0.37,21.0,0.74,39.86,21.71,9.0,5.29,15.14,19.43,102.86,84.29,0.45,29.0,0.37,21.43,0.8,45.0,22.86,8.71,5.14,15.43,19.71,1
102.0,90.29,0.41,24.29,0.29,27.57,0.76,46.57,20.14,7.29,4.57,12.71,17.86,108.29,86.86,0.48,28.0,0.32,19.14,0.81,45.29,24.14,6.71,7.14,14.57,24.29,102.86,84.86,0.45,22.86,0.35,24.29,0.8,42.29,17.14,7.29,5.86,11.86,18.57,102.29,86.14,0.46,24.86,0.39,19.29,0.74,45.0,20.14,6.57,4.86,13.57,19.29,-1
102.57,84.43,0.47,27.14,0.32,19.71,0.79,45.43,22.86,9.29,5.71,14.57,20.71,93.43,82.29,0.42,28.14,0.37,19.86,0.72,40.86,18.86,7.57,4.43,16.57,19.57,112.0,84.86,0.47,37.71,0.39,20.71,0.85,45.29,24.86,6.57,3.86,13.14,19.43,99.71,84.86,0.44,30.43,0.3,21.29,0.72,42.57,20.57,7.57,3.43,13.14,18.86,-1
104.86,86.43,0.42,37.71,0.32,26.57,0.75,47.57,23.14,4.57,5.14,13.86,20.14,109.14,93.86,0.46,22.71,0.35,21.86,0.71,48.0,20.71,8.0,7.14,10.0,21.86,107.86,88.71,0.48,24.86,0.38,16.43,0.81,42.43,25.0,9.14,5.0,13.29,18.71,106.29,87.43,0.46,33.29,0.34,19.29,0.71,45.29,25.29,6.71,5.0,14.86,16.14,-1
117.29,92.86,0.5,33.57,0.34,16.43,0.74,44.14,26.43,8.0,5.86,10.71,21.0,103.0,83.71,0.44,23.57,0.41,25.29,0.77,39.71,21.86,6.14,3.29,13.86,16.57,102.57,85.71,0.47,24.43,0.42,16.14,0.76,40.14,22.86,8.43,4.57,13.43,20.57,107.43,79.71,0.5,28.71,0.4,21.43,0.77,38.71,25.14,8.0,5.29,13.57,16.29,1
100.71,85.29,0.43,28.71,0.41,20.14,0.71,45.43,21.71,7.0,3.71,14.71,17.86,103.71,83.14,0.47,28.86,0.35,18.0,0.81,43.14,24.86,7.29,5.71,14.0,18.29,107.14,88.57,0.46,32.43,0.34,19.86,0.76,41.71,25.0,6.0,4.57,13.0,21.71,116.29,87.0,0.48,27.14,0.4,27.29,0.81,45.86,25.29,7.57,5.43,11.43,18.86,1
107.71,89.0,0.47,24.71,0.35,22.29,0.76,43.43,23.0,10.14,4.71,10.0,17.86,102.86,80.14,0.47,28.86,0.42,19.86,0.78,42.43,24.29,4.86,3.57,15.57,20.57,104.57,83.43,0.47,22.57,0.37,23.43,0.78,42.14,17.86,6.43,5.43,12.29,19.14,100.86,87.0,0.44,24.71,0.37,20.86,0.73,44.14,19.43,6.14,4.14,11.86,19.29,1
111.0,93.43,0.45,29.0,0.3,24.29,0.73,47.14,24.86,8.29,6.0,15.43,21.0,112.43,91.14,0.46,33.57,0.35,22.71,0.75,46.86,23.57,7.86,6.71,16.0,19.86,114.57,85.43,0.51,29.14,0.39,20.43,0.8,43.29,31.57,8.71,8.43,16.71,17.86,105.43,91.71,0.44,28.43,0.38,19.57,0.71,41.71,22.29,9.29,3.86,14.57,18.57,-1
96.57,91.0,0.39,24.71,0.27,25.86,0.73,47.0,19.43,7.86,4.29,12.0,18.0,103.86,84.0,0.48,26.71,0.34,18.57,0.77,45.86,23.29,6.43,6.71,15.71,23.14,99.86,86.43,0.46,21.29,0.36,15.71,0.83,40.86,25.14,5.71,3.86,16.29,18.14,110.71,86.0,0.5,32.14,0.37,18.29,0.74,39.71,28.14,9.86,6.0,12.43,17.86,1
104.43,83.14,0.48,26.14,0.37,17.0,0.9,42.71,24.0,6.0,4.86,11.86,15.86,97.71,81.0,0.47,30.14,0.38,14.71,0.73,37.57,21.0,6.71,2.57,13.43,18.43,97.57,81.29,0.45,27.43,0.37,20.0,0.71,41.29,21.43,7.71,5.57,14.57,19.29,100.43,84.43,0.44,29.14,0.36,20.86,0.77,43.0,22.57,8.57,5.57,13.43,18.14,1
108.43,86.71,0.48,30.14,0.4,18.29,0.76,44.0,22.57,7.71,4.86,12.57,17.71,103.43,89.57,0.44,32.71,0.37,18.14,0.71,44.43,23.0,5.57,5.86,14.43,18.57,99.43,81.86,0.46,32.14,0.35,17.86,0.77,42.43,19.71,7.0,3.43,14.29,19.14,98.71,82.86,0.44,29.57,0.33,19.43,0.86,43.57,18.43,7.0,3.14,12.57,17.86,-1
100.29,84.57,0.44,25.57,0.28,23.57,0.77,45.29,19.43,9.29,4.29,16.14,18.86,96.14,78.71,0.44,29.57,0.39,19.43,0.77,37.29,20.0,9.29,5.43,16.57,21.29,105.14,87.57,0.45,32.29,0.34,19.0,0.79,44.86,22.0,6.86,4.57,14.0,18.29,110.57,84.71,0.49,26.43,0.39,20.86,0.79,40.86,23.71,6.14,5.0,12.43,18.14,1
100.57,87.29,0.44,30.57,0.37,18.0,0.7,43.0,25.0,8.71,4.14,10.29,17.29,101.57,84.71,0.47,30.0,0.33,15.29,0.85,46.43,23.71,5.0,4.86,13.0,15.57,110.71,85.0,0.47,30.29,0.35,25.43,0.8,46.29,28.14,8.29,4.14,19.14,22.0,115.0,87.86,0.48,28.14,0.39,27.0,0.78,40.86,23.71,10.57,6.57,14.71,21.43,1
101.29,81.14,0.45,30.29,0.36,21.71,0.78,35.57,25.29,8.14,3.29,15.0,16.43,111.14,83.43,0.51,33.0,0.43,14.86,0.81,42.0,30.71,7.29,4.57,17.0,21.57,100.0,78.43,0.48,31.43,0.38,18.57,0.73,38.0,22.29,8.57,6.0,13.43,18.71,100.29,80.86,0.46,26.43,0.37,21.71,0.79,42.0,22.29,7.71,3.0,14.14,17.29,1
118.43,87.0,0.48,44.57,0.38,24.86,0.74,42.43,25.29,10.0,4.14,12.0,16.57,105.86,86.71,0.48,27.29,0.31,18.29,0.73,42.14,22.29,7.14,4.71,15.14,20.14,101.86,82.86,0.46,29.71,0.4,18.57,0.79,39.71,23.0,10.0,4.43,14.57,19.43,105.43,82.14,0.49,21.29,0.34,23.0,0.76,42.29,22.0,9.43,4.86,13.71,18.29,1
105.57,84.0,0.47,31.14,0.4,18.0,0.79,46.57,23.29,6.57,4.0,11.86,20.86,93.57,84.57,0.4,30.14,0.32,22.86,0.67,45.43,21.0,7.14,3.86,12.43,19.29,107.14,85.71,0.46,25.43,0.35,24.43,0.78,45.57,23.14,7.0,4.14,15.29,18.14,111.14,90.0,0.47,30.57,0.37,20.29,0.8,40.14,26.43,10.71,5.71,11.57,20.71,-1
100.57,86.29,0.45,28.43,0.33,18.0,0.76,46.71,22.57,7.86,5.0,12.71,20.14,95.14,82.86,0.43,28.29,0.36,19.14,0.74,42.29,19.57,6.86,4.86,14.29,18.57,112.71,87.86,0.5,31.29,0.43,17.43,0.66,42.29,27.71,4.86,4.71,14.57,18.71,117.71,93.57,0.48,33.43,0.35,20.14,0.78,44.86,26.29,8.86,4.71,10.57,17.29,1
105.0,78.29,0.49,22.71,0.32,28.0,0.77,39.57,21.29,8.57,7.29,11.86,22.0,102.14,80.0,0.45,26.29,0.39,26.57,0.76,41.57,21.14,6.29,1.43,13.86,22.43,112.29,84.71,0.48,36.14,0.4,19.29,0.85,44.43,25.29,6.43,3.43,11.43,18.71,99.43,85.29,0.44,31.57,0.31,20.43,0.69,42.86,20.71,6.29,3.71,12.14,18.43,1
109.86,90.0,0.44,30.0,0.29,27.57,0.83,51.14,26.71,7.29,5.57,15.43,22.71,111.57,91.29,0.44,29.43,0.4,26.43,0.71,44.0,23.43,9.14,5.0,12.43,23.57,103.0,84.57,0.48,25.71,0.42,14.71,0.75,39.57,24.43,8.43,5.29,14.0,19.86,108.29,81.86,0.48,30.0,0.39,22.43,0.77,39.0,25.29,8.29,5.43,12.86,15.0,-1
117.14,86.71,0.5,31.57,0.39,24.14,0.73,46.29,27.86,8.14,4.71,14.86,17.0,104.0,85.71,0.48,29.43,0.37,16.57,0.65,38.0,24.71,7.29,4.14,15.71,21.14,107.71,80.43,0.5,22.86,0.38,22.57,0.86,39.43,23.43,7.71,3.71,13.14,17.0,102.57,84.14,0.46,31.14,0.33,18.43,0.85,39.71,23.29,6.14,4.86,14.57,20.14,-1
118.86,84.57,0.49,44.0,0.38,25.57,0.75,43.86,24.57,9.0,4.29,13.0,16.29,105.43,87.57,0.48,28.71,0.32,16.71,0.75,41.0,20.57,8.29,4.43,13.43,20.43,107.86,90.43,0.47,30.0,0.37,19.14,0.66,45.43,24.86,8.0,4.57,16.14,22.14,112.14,88.29,0.48,27.0,0.39,20.43,0.76,43.14,25.43,7.29,5.86,14.71,20.0,-1
102.86,84.43,0.43,35.57,0.32,24.0,0.76,44.29,23.43,4.57,5.14,13.29,19.57,107.86,91.86,0.47,21.86,0.35,21.29,0.72,46.0,19.57,7.71,6.14,10.0,20.86,101.71,86.29,0.47,27.14,0.38,15.0,0.71,40.0,23.57,9.0,5.29,13.86,20.57,106.71,82.0,0.47,29.71,0.37,23.86,0.77,41.43,23.86,8.0,5.43,13.57,15.57,-1
99.86,91.57,0.41,24.0,0.31,24.43,0.75,47.71,20.86,8.29,4.57,12.71,17.57,101.71,84.71,0.47,25.71,0.33,17.86,0.76,44.71,23.14,6.71,6.43,16.57,22.71,105.71,84.14,0.46,31.86,0.34,22.29,0.77,42.57,20.86,8.43,4.43,13.14,21.71,98.86,83.0,0.44,26.71,0.33,23.0,0.76,42.14,20.43,7.29,5.14,15.0,19.71,-1
102.29,83.43,0.47,27.86,0.4,16.14,0.82,42.29,19.43,6.0,4.43,15.14,18.43,103.14,84.14,0.46,25.57,0.39,19.71,0.83,39.14,17.29,9.43,3.71,12.29,18.71,97.14,83.29,0.44,25.29,0.3,21.71,0.73,43.71,19.71,8.0,6.0,14.0,19.29,97.43,83.71,0.43,26.43,0.3,22.29,0.77,43.71,18.71,8.14,2.86,13.43,19.71,-1
102.71,85.29,0.45,31.0,0.37,17.71,0.81,45.57,22.43,7.0,4.43,11.71,19.71,96.14,85.29,0.41,30.14,0.35,21.57,0.7,47.0,21.57,7.29,4.0,13.29,19.29,102.0,85.29,0.44,29.29,0.36,22.0,0.74,40.86,21.29,7.57,3.43,12.0,22.0,102.0,81.43,0.46,28.0,0.38,23.0,0.76,44.14,26.14,6.0,5.14,14.57,19.29,1
108.43,80.86,0.5,29.29,0.41,20.43,0.76,38.0,26.14,7.14,5.71,12.57,18.86,105.86,86.86,0.46,26.14,0.4,19.57,0.76,44.0,21.57,7.71,2.43,12.14,18.43,100.57,79.0,0.48,30.43,0.37,19.57,0.74,37.57,22.29,8.57,6.14,14.43,20.71,102.71,80.0,0.47,24.86,0.36,23.86,0.79,40.86,22.29,7.43,3.57,14.0,18.0,-1
100.71,85.86,0.46,24.71,0.29,20.43,0.74,44.14,19.14,9.57,4.71,15.71,18.0,98.29,80.29,0.46,30.71,0.38,18.29,0.75,38.29,20.71,9.43,5.57,16.29,20.0,103.71,83.71,0.47,29.57,0.4,17.0,0.79,39.43,22.86,9.43,4.0,13.43,19.86,107.29,81.0,0.5,25.29,0.36,23.71,0.78,41.86,22.71,8.57,4.86,13.0,17.57,1
107.0,85.0,0.45,31.43,0.33,26.43,0.77,42.43,19.57,7.71,4.43,13.86,20.29,110.0,83.0,0.49,30.43,0.35,23.14,0.75,42.43,27.29,8.71,4.29,15.14,22.57,106.14,84.57,0.46,24.71,0.36,24.29,0.79,44.43,22.0,7.71,4.43,15.71,20.0,110.0,89.14,0.46,30.14,0.36,21.29,0.83,40.29,25.57,10.57,5.43,12.43,20.43,1
118.14,84.71,0.53,28.29,0.44,18.57,0.84,43.0,32.0,8.71,7.43,14.57,19.43,102.0,87.71,0.44,28.71,0.37,19.86,0.79,37.71,23.43,7.71,3.57,13.57,18.14,96.0,77.14,0.46,24.43,0.42,17.57,0.83,35.43,22.29,6.86,3.0,15.86,21.57,105.29,76.86,0.5,25.57,0.44,25.29,0.72,40.14,22.0,8.71,5.14,13.43,18.57,1
